Id,Label,timeset,0,1,2,3,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
5337,edgar_abog,,anr,anr,0.538826,,7,2,9,9,3,12,10,0.219424,0.233752,322.437427
5338,flo_britos,,None,None,0.216125,,5,1,6,5,1,6,10,0.212775,0.225437,5547.098554
5339,gustalitropy,,None,None,1.748252,,4,0,4,4,0,4,0,0,0,0
5340,pablo88_7,,None,None,2.982759,,0,4,4,0,5,5,9,0.231178,0.250036,0
5341,aragonzalezc,,anr,anr,0.567213,,0,3,3,0,3,3,9,0.244531,0.262387,0
5342,custodia_palaci,,anr,anr,5.177778,,27,52,79,40,114,154,8,0.270993,0.293342,559109.127117
5343,antodelpuerto,,None,None,0.574043,,4,1,5,4,1,5,10,0.21335,0.225892,96.941551
5344,richiTueso,,None,None,3.070175,,0,1,1,0,1,1,11,0.189027,0.199673,0
5345,radhamantys87,,None,None,2.234146,,0,1,1,0,1,1,10,0.206723,0.218502,0
5346,griselteeteMas,,None,None,0,,0,1,1,0,2,2,11,0.18609,0.196215,0
5347,GIR77YADIGE,,None,None,1,,0,1,1,0,1,1,10,0.212793,0.225462,0
5348,MagnusNix,,None,None,1.871745,,0,1,1,0,1,1,9,0.243695,0.261159,0
5349,FloMallorquin,,None,None,0.965695,,0,1,1,0,1,1,9,0.216955,0.228644,0
5350,AlfredoMachuca,,None,None,2.48,,0,1,1,0,1,1,10,0.213346,0.225886,0
5351,Fernand05111996,,None,None,4.352518,,0,1,1,0,1,1,9,0.243695,0.261159,0
5352,fabi_valiente,,None,None,4.295455,,0,1,1,0,1,1,11,0.169249,0.175449,0
5353,jjrios_bogado,,anr,anr,0.387032,,48,5,53,107,32,139,9,0.222024,0.233561,75269.193573
5354,Tumapy2,,anr,anr,0.739938,,30,37,67,48,128,176,9,0.258304,0.280098,53633.160003
5355,ajesa_,,None,None,0.494937,,0,1,1,0,1,1,10,0.205027,0.21566,0
5356,tonyChapa91,,None,None,0.780193,,5,10,15,5,11,16,9,0.240525,0.260655,24351.951759
5357,sofiagb_,,None,None,1.055965,,0,1,1,0,1,1,1,1,1,0
5358,Masca_oscar,,None,None,10.928572,,0,1,1,0,1,1,11,0.172403,0.178651,0
5359,ErikaIriartee,,None,None,0.697628,,0,1,1,0,1,1,1,1,1,0
5360,Villamayor_luk,,None,None,2.074627,,0,1,1,0,1,1,1,1,1,0
5361,Victor62701661,,None,None,10,,0,8,8,0,12,12,9,0.247806,0.26544,0
5362,chiquitamorel,,plra,plra,10,,0,3,3,0,3,3,9,0.247566,0.26639,0
5363,otrogranDT,,anr,anr,0.122652,,0,7,7,0,8,8,9,0.229838,0.249349,0
5364,Medina_Bianconi,,None,None,0.93662,,0,1,1,0,1,1,1,1,1,0
5365,FedeCallizo,,None,None,0.069354,,0,1,1,0,1,1,10,0.205696,0.216731,0
5366,TobX606,,anr,anr,4.195122,,1,5,6,1,8,9,9,0.241809,0.25685,4111.90152
5367,cesarruiz636,,None,None,2.614458,,0,1,1,0,1,1,10,0.188356,0.197161,0
5368,BechoCenturionW,,anr,anr,1.543253,,0,3,3,0,3,3,9,0.211509,0.224928,0
5369,selva_nancyR,,None,None,2.925373,,0,1,1,0,1,1,1,1,1,0
5370,xoWbs8BJDXLw8fb,,anr,anr,1.473684,,15,15,30,16,15,31,9,0.241339,0.25808,32365.015031
5371,Gloglopatri,,None,None,0,,0,1,1,0,1,1,10,0.212793,0.225462,0
5372,jkrauer,,None,None,0.994975,,0,1,1,0,1,1,9,0.243695,0.261159,0
5373,RGustale,,None,None,0,,0,1,1,0,1,1,10,0.200544,0.211058,0
5374,aleamarilla85,,None,None,9.9,,0,3,3,0,3,3,9,0.214564,0.22747,0
5375,JuanjoRobledo99,,plra,plra,0.565217,,0,1,1,0,4,4,10,0.212793,0.225462,0
5376,ibenitez2003,,None,None,1.558824,,4,6,10,8,14,22,9,0.240991,0.255885,24731.891729
5377,eortiz_1970,,None,None,11.059524,,15,15,30,15,15,30,8,0.275405,0.299625,55336.374093
5378,ClaraRuizDiaz7,,None,None,36,,0,1,1,0,1,1,11,0.175549,0.1826,0
5379,Parvatthi,,None,None,0.5,,0,1,1,0,1,1,10,0.212793,0.225462,0
5380,bogacris,,None,None,2.307429,,1,2,3,1,2,3,9,0.249928,0.268785,27.776067
5381,canaduarte,,None,None,2.549383,,0,1,1,0,1,1,10,0.203682,0.214654,0
5382,martinfer1977,,None,None,0.858803,,0,1,1,0,1,1,10,0.198602,0.20832,0
5383,F5aCrEgOhuShTj0,,anr,anr,2.653846,,0,2,2,0,5,5,10,0.19726,0.205499,0
5384,jazymajo,,None,None,2.911765,,0,1,1,0,1,1,10,0.20139,0.211611,0
5385,CabezaPY,,None,None,0.98917,,0,1,1,0,3,3,9,0.243695,0.261159,0
5386,ALJEEZW,,None,None,1.100189,,0,1,1,0,1,1,1,1,1,0
5387,patriciabrolati,,None,None,0.643279,,0,1,1,0,1,1,11,0.176239,0.183653,0
5388,HeribertoLuis_,,anr,anr,0,,0,1,1,0,1,1,11,0.175542,0.182593,0
5389,Tabelina2Moreno,,None,None,1.182609,,0,1,1,0,1,1,1,1,1,0
5390,JuliosantaJCSK,,None,None,3.666667,,0,1,1,0,2,2,10,0.205259,0.216673,0
5391,sergio3aguilera,,None,None,5.24,,0,1,1,0,1,1,11,0.184825,0.192587,0
5392,nararomei,,None,None,0.692308,,2,2,4,2,2,4,10,0.2081,0.220772,32.243975
5393,Esteban77021385,,None,None,0,,0,1,1,0,1,1,11,0.181803,0.191275,0
5394,tamdenis,,None,None,0.850789,,0,1,1,0,1,1,10,0.207443,0.220767,0
5395,cantemarce21,,plra,plra,1.678571,,1,6,7,1,11,12,10,0.223479,0.23968,16.718576
5396,Credi11,,None,None,3.8,,0,1,1,0,1,1,10,0.212793,0.225462,0
5397,carolperalta013,,anr,anr,2.487805,,3,36,39,4,132,136,9,0.273327,0.296364,209063.56315
5398,balbitroche,,anr,anr,1.822097,,1,1,2,2,1,3,10,0.207069,0.216382,0
5399,ThunderballPY,,None,None,4.571429,,0,3,3,0,3,3,9,0.232414,0.249949,0
5400,JeremyCp9,,anr,anr,1.460177,,0,2,2,0,2,2,10,0.213755,0.227249,0
5401,Emilio_Bravo,,None,None,0.928105,,0,1,1,0,1,1,11,0.175535,0.182581,0
5402,AntonioLeguiPY,,None,None,8,,0,1,1,0,1,1,10,0.200544,0.211058,0
5403,carlostalaver11,,None,None,2.909091,,0,1,1,0,1,1,9,0.243695,0.261159,0
5404,CNRuesti,,pdp,pdp,1.030395,,0,9,9,0,10,10,9,0.263515,0.28824,0
5405,francisco_toto,,plra,plra,3.816594,,0,3,3,0,6,6,9,0.224947,0.241556,0
5406,PMxDDQEFHqfEoor,,anr,anr,3.139535,,0,7,7,0,8,8,10,0.197672,0.207309,0
5407,CarlosA57252364,,None,None,30.5,,0,1,1,0,1,1,10,0.200544,0.211058,0
5408,FAOPY,,None,None,0.335507,,15,7,22,21,8,29,10,0.224084,0.242606,28269.062299
5409,derlislarroza1,,None,None,0.34434,,1,1,2,1,1,2,10,0.200554,0.211068,9.505868
5410,silvrib,,None,None,0.213783,,0,1,1,0,2,2,11,0.179855,0.188749,0
5411,Reina1912,,None,None,1,,0,1,1,0,1,1,10,0.212793,0.225462,0
5412,RALEJA1234,,None,None,1,,0,1,1,0,1,1,10,0.212793,0.225462,0
5413,lanaci80,,anr,anr,2.300813,,1,4,5,1,4,5,10,0.219745,0.235172,6.169502
5414,sergiokera,,plra,plra,4.889976,,0,4,4,0,4,4,10,0.221227,0.237557,0
5415,RetroArgelander,,None,None,1.577958,,2,2,4,2,2,4,10,0.192128,0.203108,6517.250657
5416,navi_ortigoza,,None,None,0.954887,,0,1,1,0,1,1,9,0.222849,0.234612,0
5417,equipo_anetete,,anr,anr,0.174181,,45,15,60,78,58,136,8,0.26182,0.280167,75459.612996
5418,joluvalin,,None,None,5.235294,,1,2,3,1,2,3,9,0.225917,0.242455,4348
5419,Nico_Ambrasath,,anr,anr,0.891509,,0,2,2,0,2,2,9,0.249928,0.268781,0
5420,FedeMonreal,,None,None,1.741535,,0,1,1,0,1,1,11,0.175549,0.1826,0
5421,Mabefewe,,None,None,2.5,,0,1,1,0,1,1,10,0.200544,0.211058,0
5422,_wilsonthop,,None,None,3.2,,0,1,1,0,1,1,9,0.204179,0.214781,0
5423,RamonPintos8,,None,None,32.611111,,0,1,1,0,1,1,9,0.222849,0.234612,0
5424,JorgeAljovin,,None,None,1.362643,,3,0,3,3,0,3,0,0,0,0
5425,iRis_AquiNoG,,anr,anr,3.232,,0,2,2,0,2,2,10,0.19676,0.204769,0
5426,Jose60213536,,anr,anr,0,,0,1,1,0,1,1,11,0.169334,0.175725,0
5427,CindyBilli,,None,None,1.118881,,0,4,4,0,4,4,10,0.219175,0.234354,0
5428,riiperalta,,anr,anr,0.619718,,1,1,2,1,2,3,11,0.169348,0.175737,0
5429,RCALUQUE,,plra,plra,4.8,,0,3,3,0,3,3,10,0.221667,0.237772,0
5430,ramirezraul7,,None,None,1.698502,,0,1,1,0,1,1,1,1,1,0
5431,brigidosantand1,,None,None,3.811321,,0,1,1,0,1,1,10,0.206723,0.218502,0
5432,Arvisinfo,,None,None,5.479532,,1,1,2,1,1,2,9,0.24368,0.261142,0
5433,_CarmenFerreira,,None,None,2.145594,,0,1,1,0,1,1,9,0.219054,0.232049,0
5434,BritosAdri76,,None,None,11.833333,,0,1,1,0,1,1,10,0.190485,0.199543,0
5435,Edgar86470848,,None,None,100,,0,1,1,0,1,1,10,0.206723,0.218502,0
5436,arturo_guarch,,plra,plra,10.210526,,0,2,2,0,4,4,10,0.20931,0.223303,0
5437,Euc7,,None,None,0,,0,1,1,0,1,1,10,0.212793,0.225462,0
5438,mendieta_adri,,None,None,3.035019,,0,1,1,0,1,1,9,0.24334,0.264076,0
5439,cocoriquelme,,None,None,0.861714,,1,1,2,5,5,10,0,0,0,0
5440,AdrianaRivarola,,None,None,1.40625,,0,1,1,0,1,1,11,0.182789,0.191364,0
5441,nicodolinzky,,None,None,1.38087,,0,3,3,0,3,3,9,0.203083,0.214972,0
5442,LizMaAgui,,None,None,3.818182,,0,1,1,0,1,1,10,0.200544,0.211058,0
5443,camiimongelos,,None,None,0.820069,,0,1,1,0,1,1,10,0.218646,0.233216,0
5444,Fabiespinola29,,None,None,2.972763,,5,2,7,5,2,7,9,0.233659,0.248655,10355.457666
5445,rodrigogonza3,,plra,plra,4.25,,0,1,1,0,1,1,10,0.209149,0.222855,0
5446,pepegas005,,None,None,2.442105,,0,1,1,0,1,1,10,0.212793,0.225462,0
5447,Rokio9,,None,None,1.446215,,0,1,1,0,1,1,10,0.188732,0.19868,0
5448,Beatriz99602585,,None,None,4.404145,,0,1,1,0,1,1,11,0.175547,0.182597,0
5449,paraguay_enc,,None,None,0.824818,,0,1,1,0,1,1,10,0.200692,0.211059,0
5450,RayoRamirez,,None,None,0.747145,,0,1,1,0,1,1,2,0.6,0.666667,0
5451,Oscar76andres,,None,None,11.636364,,0,1,1,0,1,1,10,0.181159,0.189369,0
5452,Franciscolova_,,None,None,2.8,,0,1,1,0,1,1,11,0.18067,0.189043,0
5453,Chini132,,None,None,42.882355,,0,1,1,0,1,1,10,0.206723,0.218502,0
5454,alexisrd91,,pdp,pdp,22.666666,,0,1,1,0,1,1,9,0.243695,0.261159,0
5455,MorenaExterior_,,None,None,0.384412,,0,1,1,0,1,1,1,1,1,0
5456,Vikingo_py,,None,None,6.75,,4,0,4,4,0,4,0,0,0,0
5457,reath316,,None,None,6.9375,,1,5,6,1,6,7,9,0.249569,0.269376,13.285347
5458,VaniaVillalba1,,None,None,0.871277,,0,2,2,0,2,2,9,0.230223,0.246739,0
5459,Claramo30030409,,None,None,1.4,,0,4,4,0,5,5,9,0.236703,0.253846,0
5460,JosemaTalavera,,None,None,2.78953,,0,3,3,0,4,4,10,0.224332,0.241165,0
5461,MaritoCorva1990,,None,None,28,,0,1,1,0,1,1,11,0.169334,0.175725,0
5462,CTAntunez,,None,None,2.516304,,1,15,16,1,15,16,9,0.243585,0.263494,544.189231
5463,michemarba,,None,None,4.25,,0,1,1,0,1,1,9,0.221205,0.236557,0
5464,carlitosramir11,,None,None,6.866667,,0,1,1,0,1,1,10,0.214261,0.228492,0
5465,Rodolfer1962,,None,None,5.5,,0,1,1,0,1,1,10,0.206723,0.218502,0
5466,_ruth26,,None,None,9.08,,0,2,2,0,2,2,10,0.211232,0.224398,0
5467,constanzpp,,pdp,pdp,3.707317,,3,23,26,6,34,40,8,0.283599,0.31412,40129.796395
5468,JosGaona1,,pdp,pdp,3.409639,,0,2,2,0,2,2,9,0.247467,0.266347,0
5469,IngDCh,,None,None,5.188679,,0,1,1,0,1,1,9,0.22614,0.23816,0
5470,mcs_py,,None,None,0.324157,,0,2,2,0,2,2,8,0.24169,0.257164,0
5471,vilmacs88,,None,None,0.340384,,0,2,2,0,2,2,9,0.243818,0.261504,0
5472,eddieantonior,,plra,plra,2.898551,,0,3,3,0,3,3,10,0.199294,0.209968,0
5473,Hugovilla14,,None,None,1.008899,,0,2,2,0,3,3,10,0.215643,0.229533,0
5474,silviak48679927,,None,None,12,,0,1,1,0,1,1,1,1,1,0
5475,Rodrigo24226412,,None,None,22,,0,1,1,0,1,1,11,0.180918,0.189356,0
5476,montecarlofm,,None,None,0.022583,,7,1,8,8,1,9,1,1,1,18976
5477,cachilito72,,None,None,5,,6,8,14,7,18,25,9,0.263999,0.288718,8091.226458
5478,ReneSanier,,None,None,1.115385,,0,4,4,0,4,4,9,0.237375,0.255496,0
5479,PoltiqilaPoliKK,,None,None,0.410795,,0,1,1,0,2,2,1,1,1,0
5480,SaraRedH,,anr,anr,0.27113,,53,7,60,54,7,61,9,0.249183,0.269683,201205.602497
5481,giselamarie7,,None,None,1.5625,,2,2,4,2,3,5,10,0.225017,0.241195,8696
5482,MarceloQuijadaa,,None,None,0.857454,,0,1,1,0,1,1,11,0.175542,0.182593,0
5483,MartinBenitez12,,None,None,2.424658,,0,1,1,0,2,2,10,0.205696,0.216731,0
5484,InesMora11,,None,None,1.660574,,0,2,2,0,2,2,10,0.207512,0.21913,0
5485,Rockerlmds,,None,None,0.972081,,0,1,1,0,1,1,11,0.181204,0.189918,0
5486,MaraVic66415852,,None,None,20.5,,0,1,1,0,1,1,9,0.243695,0.261159,0
5487,Dani_ang1,,None,None,1.189655,,0,0,0,0,0,0,0,0,0,0
5488,cruz_elvia,,None,None,0.646476,,0,0,0,0,0,0,0,0,0,0
5489,b9EvFLamN09Ye2p,,anr,anr,8.214286,,15,12,27,15,15,30,9,0.231346,0.24592,63705.989499
5490,politicosmex,,None,None,0.650902,,6,0,6,6,0,6,0,0,0,0
5491,jorgeandresbarc,,None,None,1.407407,,0,1,1,0,1,1,11,0.179462,0.187199,0
5492,lufranlou,,None,None,0.603811,,0,1,1,0,1,1,1,1,1,0
5493,santiagopenha,,None,None,2.240602,,0,1,1,0,1,1,11,0.169334,0.175725,0
5494,beaufortlarissa,,None,None,0.091494,,0,1,1,0,1,1,9,0.20929,0.220842,0
5495,fabianbarua,,None,None,2.066427,,0,4,4,0,5,5,10,0.221047,0.237539,0
5496,C3sarAmarilla,,None,None,1.285714,,0,1,1,0,1,1,10,0.214261,0.228492,0
5497,CTAGlobal,,None,None,2.115482,,1,1,2,1,1,2,10,0.19683,0.20618,0
5498,tacmargarethpy,,None,None,16,,0,2,2,0,2,2,10,0.212876,0.225769,0
5499,69LightBlue,,None,None,3.166667,,1,1,2,1,1,2,10,0.203682,0.214654,2.568168
5500,MoragaMarilena,,None,None,4.708333,,0,1,1,0,2,2,10,0.203682,0.214654,0
5501,David_Balb,,None,None,0.956618,,0,5,5,0,5,5,9,0.238914,0.255277,0
5502,RamBrits75,,None,None,1.754858,,0,1,1,0,1,1,11,0.169334,0.175725,0
5503,Alfredo_Carr_,,anr,anr,0,,0,1,1,0,2,2,11,0.169334,0.175725,0
5504,Reinaldoggv,,None,None,3.61062,,8,6,14,8,8,16,9,0.227163,0.24253,2735.062581
5505,Edumaugus,,None,None,14,,4,3,7,5,5,10,10,0.220974,0.237054,218.080017
5506,Tag_Miguel,,None,None,2.46,,0,2,2,0,3,3,9,0.222541,0.238477,0
5507,javiero05,,None,None,1.283747,,0,1,1,0,1,1,9,0.226411,0.238741,0
5508,CelsoDure,,None,None,30,,0,1,1,0,1,1,10,0.206723,0.218502,0
5509,marcegg16,,None,None,2.244898,,1,4,5,1,4,5,9,0.238521,0.257392,860.084346
5510,villordo_raul,,None,None,3.471963,,0,2,2,0,3,3,11,0.179351,0.187325,0
5511,ClauSantal,,None,None,1.255639,,0,2,2,0,2,2,10,0.191104,0.202318,0
5512,antoniofm80,,None,None,3.979487,,0,1,1,0,1,1,10,0.205259,0.216673,0
5513,dantePy,,None,None,2.472826,,1,2,3,1,2,3,10,0.212225,0.225932,993.522688
5514,paomiglio,,None,None,0.574468,,3,2,5,3,2,5,9,0.202535,0.21409,4.485566
5515,CelesteDiputada,,plra,plra,0.400685,,15,11,26,19,14,33,10,0.230537,0.247786,82286.486443
5516,HugoRamirezANR,,anr,anr,0.043007,,38,4,42,51,7,58,9,0.211286,0.221926,122716.486525
5517,Marvin_Schult,,None,None,2.333115,,1,1,2,1,5,6,11,0.179603,0.187464,0
5518,WTotenkopf,,None,None,27.200001,,0,1,1,0,1,1,10,0.183035,0.190419,0
5519,RosalinGonzalez,,None,None,1.700246,,0,1,1,0,1,1,2,0.666667,0.75,0
5520,ruthgnzalez,,None,None,1.790698,,0,1,1,0,1,1,10,0.218646,0.233216,0
5521,angelomaferreir,,None,None,0,,0,1,1,0,1,1,10,0.212793,0.225462,0
5522,Ian_Pohl19,,None,None,1.266423,,0,1,1,0,1,1,10,0.196298,0.205217,0
5523,OEstigia,,None,None,43.5,,2,3,5,2,3,5,9,0.207138,0.216745,5091.30636
5524,pabpan,,None,None,2.841463,,0,1,1,0,1,1,11,0.169334,0.175725,0
5525,sachelaridi,,None,None,1.098039,,0,1,1,0,1,1,11,0.181803,0.191275,0
5526,sartorio_walter,,None,None,9.933333,,0,6,6,0,6,6,9,0.246947,0.263806,0
5527,RodriRot,,None,None,2.071563,,0,2,2,0,2,2,9,0.205083,0.215121,0
5528,ARC55353786,,None,None,6.809524,,0,1,1,0,1,1,1,1,1,0
5529,javiermaximil,,None,None,0.601119,,0,1,1,0,1,1,10,0.213346,0.225886,0
5530,nico_united,,anr,anr,0.705703,,0,1,1,0,1,1,11,0.169334,0.175725,0
5531,jjgasi,,None,None,8.030303,,0,1,1,0,1,1,10,0.179373,0.187731,0
5532,crist_zaracho,,None,None,1.705882,,0,1,1,0,1,1,10,0.212793,0.225462,0
5533,_araflecha,,None,None,0.776231,,0,4,4,0,4,4,10,0.215717,0.22989,0
5534,vianeyleyr,,None,None,0.588235,,0,1,1,0,1,1,2,0.6,0.666667,0
5535,Julio58887,,None,None,6.632653,,0,1,1,0,1,1,10,0.214822,0.229271,0
5536,sambog75,,None,None,3.731092,,0,4,4,0,4,4,9,0.247411,0.266371,0
5537,diana_jazmin94,,anr,anr,0.952381,,0,1,1,0,1,1,11,0.169334,0.175725,0
5538,JoseLuMarEsp17,,None,None,9.670635,,0,3,3,0,3,3,10,0.20781,0.219894,0
5539,SilveyraCesar,,None,None,2.173469,,0,1,1,0,1,1,11,0.169334,0.175725,0
5540,sebacarassale,,None,None,3.023669,,0,1,1,0,1,1,10,0.218646,0.233216,0
5541,jjqc,,None,None,1.446648,,0,1,1,0,1,1,11,0.180273,0.188483,0
5542,JazminPenaRod_,,anr,anr,1.236842,,2,22,24,4,42,46,9,0.236032,0.25696,29.186418
5543,Dallton09,,None,None,9.026316,,4,1,5,5,3,8,10,0.212796,0.225468,0.211276
5544,amas21,,None,None,21.571428,,0,2,2,0,2,2,10,0.222609,0.23702,0
5545,Abnileb,,None,None,2.5,,0,1,1,0,1,1,10,0.212793,0.225462,0
5546,LalitoR8,,None,None,1.66129,,0,14,14,0,16,16,9,0.260888,0.286685,0
5547,JuanAlbertoAya1,,None,None,2.315556,,0,1,1,0,1,1,10,0.205589,0.216693,0
5548,piralaguna,,None,None,0.454545,,19,9,28,36,25,61,8,0.256188,0.277124,6107.382149
5549,joseabed,,None,None,0.883095,,4,6,10,5,7,12,9,0.228237,0.243311,5508.215827
5550,OrtizFaiman,,None,None,0.967949,,2,12,14,3,13,16,9,0.247003,0.267663,2793.103904
5551,inge_rocio,,None,None,0.648393,,0,5,5,0,5,5,8,0.232186,0.246474,0
5552,lougonzalez93,,None,None,0.835694,,0,2,2,0,2,2,9,0.221577,0.237362,0
5553,j_figueredob,,None,None,0.989691,,0,1,1,0,1,1,10,0.197556,0.206949,0
5554,LiderDavidduart,,None,None,1.576271,,0,1,1,0,1,1,10,0.214822,0.229271,0
5555,ccipizzu,,None,None,1.426407,,1,5,6,1,5,6,10,0.219796,0.235042,4348
5556,Roberto73467377,,anr,anr,3.404255,,0,44,44,0,113,113,8,0.296286,0.330523,0
5557,Arllfre0203,,None,None,5.8,,0,1,1,0,1,1,11,0.169334,0.175725,0
5558,benitezdianaE,,None,None,0.655172,,0,3,3,0,3,3,11,0.175854,0.183547,0
5559,botx8225,,anr,anr,0.813953,,0,2,2,0,3,3,11,0.171653,0.178486,0
5560,JuanGab86345848,,None,None,16.461538,,3,4,7,3,4,7,9,0.238035,0.255231,56.526748
5561,AleAveiro92,,plra,plra,1.910156,,0,1,1,0,1,1,10,0.209149,0.222855,0
5562,patitogrance,,None,None,1.333534,,0,2,2,0,15,15,10,0.222313,0.237757,0
5563,IvannaThomas,,None,None,1.086053,,0,2,2,0,2,2,9,0.231881,0.247649,0
5564,twittty_,,None,None,4.333333,,0,1,1,0,1,1,9,0.244972,0.263795,0
5565,eli_bogado,,None,None,0.982456,,0,1,1,0,1,1,9,0.214156,0.227112,0
5566,Claudiorada,,None,None,1.847507,,0,1,1,0,1,1,11,0.181204,0.189918,0
5567,RamnBareiro1,,None,None,8,,0,1,1,0,1,1,10,0.203682,0.214654,0
5568,Georodriguez20,,None,None,3.885246,,0,1,1,0,1,1,1,1,1,0
5569,Sebas_almadag,,anr,anr,0,,0,5,5,0,8,8,10,0.219352,0.235233,0
5570,caviansa,,None,None,10.8,,1,3,4,1,3,4,9,0.231902,0.247844,536.160251
5571,amartinezpy,,None,None,0.776923,,0,3,3,0,3,3,9,0.246513,0.26482,0
5572,aticonsultores,,None,None,0.106024,,4,2,6,5,2,7,10,0.221244,0.237224,5054.352784
5573,DagoAyala70,,None,None,1.225294,,0,1,1,0,1,1,1,1,1,0
5574,jose_jimenezEs,,anr,anr,0.521739,,6,26,32,7,86,93,9,0.237075,0.258904,2533.062323
5575,AlvaroOrue93,,None,None,5.384615,,0,2,2,0,2,2,10,0.178489,0.186495,0
5576,JosRiquelme8,,None,None,5.767442,,0,1,1,0,1,1,9,0.208038,0.218583,0
5577,RuthyFleitas,,None,None,3.551913,,0,1,1,0,1,1,11,0.175492,0.182459,0
5578,jk_f79,,None,None,4.584718,,0,2,2,0,2,2,8,0.248046,0.262665,0
5579,LNCM_11,,None,None,1.209246,,0,1,1,0,1,1,10,0.206723,0.218502,0
5580,markus1589,,None,None,2,,0,0,0,0,0,0,0,0,0,0
5581,Albirrojitaliz,,None,None,5.535714,,0,1,1,0,1,1,10,0.212793,0.225462,0
5582,VaneMedinaD,,None,None,0.367733,,0,1,1,0,1,1,9,0.219054,0.232049,0
5583,gabrielmarecos1,,None,None,0.886364,,1,2,3,1,2,3,10,0.212832,0.22564,4348
5584,resquivel1185,,None,None,7.5,,0,1,1,0,1,1,1,1,1,0
5585,myriammelgarej1,,anr,anr,0.162095,,0,4,4,0,6,6,9,0.226706,0.240159,0
5586,aherrns,,None,None,1.159575,,0,1,1,0,1,1,10,0.209149,0.222855,0
5587,91dulcinea,,None,None,2.231441,,1,2,3,1,3,4,9,0.23643,0.254995,0
5588,juliogimenez15,,None,None,29.5,,0,1,1,0,1,1,10,0.200544,0.211058,0
5589,GladysM39304358,,None,None,36.25,,1,1,2,1,1,2,11,0.181803,0.191275,276.501307
5590,inborda,,None,None,2.887097,,46,60,106,96,124,220,8,0.309836,0.34541,610417.599265
5591,OmarSteban,,None,None,3.357143,,0,1,1,0,1,1,10,0.192092,0.202924,0
5592,Jacque_garcia_,,anr,anr,0.987585,,4,0,4,4,0,4,0,0,0,0
5593,jmolas1970,,None,None,67,,7,6,13,15,11,26,8,0.251243,0.270178,18972.413576
5594,Dargama,,None,None,4.904762,,0,1,1,0,1,1,11,0.181803,0.191275,0
5595,rachasicde,,None,None,1.474359,,0,0,0,0,0,0,0,0,0,0
5596,nfdHM3gooeGl0LP,,anr,anr,1.214286,,0,1,1,0,2,2,10,0.192705,0.200617,0
5597,martinicora,,None,None,1.544248,,0,1,1,0,1,1,10,0.224622,0.240474,0
5598,stevrojas,,None,None,0.679894,,0,1,1,0,1,1,9,0.221205,0.236557,0
5599,CindyPe52108734,,anr,anr,4.157895,,0,3,3,0,4,4,10,0.194012,0.204747,0
5600,MirnaAlf,,None,None,2.753073,,0,2,2,0,2,2,10,0.19118,0.202899,0
5601,juan__marcelo,,None,None,12.3,,0,1,1,0,1,1,10,0.205696,0.216731,0
5602,enmaking,,None,None,1.700669,,0,1,1,0,1,1,11,0.175478,0.182439,0
5603,dariodelagracia,,None,None,7.42,,0,5,5,0,5,5,9,0.218427,0.233262,0
5604,rafaelriquelmeb,,None,None,0.914729,,0,1,1,0,1,1,10,0.19448,0.204198,0
5605,mauri81ch,,None,None,10.063829,,1,1,2,1,1,2,10,0.203682,0.214654,4348
5606,seleacostaa,,None,None,0.306554,,0,1,1,0,1,1,10,0.179373,0.187731,0
5607,vicdanicaceres,,None,None,2.402439,,0,1,1,0,1,1,10,0.218646,0.233216,0
5608,roribarra,,None,None,1.528109,,1,6,7,1,7,8,8,0.247185,0.265262,1053.175508
5609,XimeG11,,None,None,1.046154,,0,1,1,0,1,1,9,0.226494,0.240692,0
5610,alejandrinacar4,,None,None,0.416717,,0,1,1,0,1,1,1,1,1,0
5611,juliove63876644,,None,None,0,,0,1,1,0,1,1,10,0.200544,0.211058,0
5612,Virgini20760172,,None,None,0,,0,1,1,0,1,1,10,0.200544,0.211058,0
5613,jorgehermo2,,None,None,0.572939,,0,3,3,0,4,4,10,0.21404,0.227671,0
5614,nahir_bia,,None,None,0.705078,,0,1,1,0,1,1,11,0.18111,0.189391,0
5615,NnmsMr7poSf0tpd,,anr,anr,0.945578,,13,7,20,19,42,61,10,0.205678,0.215162,348.22343
5616,atiliomanuel,,pdp,pdp,1.163043,,0,14,14,0,26,26,9,0.262703,0.286906,0
5617,darioCandanga,,None,None,1.276235,,0,1,1,0,1,1,11,0.175726,0.182926,0
5618,34rNWDNlBqW3Nfp,,anr,anr,1.25,,8,16,24,8,31,39,8,0.261552,0.279783,41090.619085
5619,candyocampos,,None,None,2.355311,,0,3,3,0,4,4,9,0.244655,0.262819,0
5620,kaperola,,None,None,3.023809,,0,1,1,0,4,4,9,0.20929,0.220842,0
5621,Francisco_Orue,,None,None,2.215054,,11,22,33,11,27,38,8,0.279155,0.30984,112030.820864
5622,Carlyn_E,,anr,anr,2,,2,2,4,2,4,6,10,0.200646,0.211432,131.173433
5623,edilmartinez,,None,None,3.384615,,0,1,1,0,1,1,10,0.206723,0.218502,0
5624,Aranza_Perea,,None,None,0.389175,,0,1,1,0,1,1,1,1,1,0
5625,JavierL61765242,,None,None,13.666667,,5,8,13,5,10,15,9,0.258197,0.279845,1581.945993
5626,Tangueadora,,None,None,1,,0,1,1,0,1,1,10,0.212793,0.225462,0
